Project,Sampling Unit Name,Protocol,Date,Start Time,End Time,Count,Spp,Common Name,Scientific Name,Detection Cue,Breeding Evidence,Visit Note,Observation Note,Researcher,Other Observers Count,Other Observers Names,Data Status
CHSS,MANTA2,WATERBIRD_COUNT,2023-01-25,08:21:00,08:29:00,1,SASN,South American Snipe,Gallinago paraguaiae,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA2,WATERBIRD_COUNT,2023-01-25,08:21:00,08:29:00,2,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA2,WATERBIRD_COUNT,2023-01-25,08:21:00,08:29:00,1,MCRT,Many-colored Rush-tyrant,Tachuris rubrigrastra,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA3,WATERBIRD_COUNT,2023-01-25,08:31:00,08:40:00,3,YWBL,Yellow-winged Blackbird,Agelasticus thilius,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA3,WATERBIRD_COUNT,2023-01-25,08:31:00,08:40:00,2,SPTY,Spectacled Tyrant,Hymenops perspicillatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA3,WATERBIRD_COUNT,2023-01-25,08:31:00,08:40:00,1,MCRT,Many-colored Rush-tyrant,Tachuris rubrigrastra,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA3,WATERBIRD_COUNT,2023-01-25,08:31:00,08:40:00,1,BUTP,Variable Hawk,Geranoaetus polyosoma,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA3,WATERBIRD_COUNT,2023-01-25,08:31:00,08:40:00,1,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA3,WATERBIRD_COUNT,2023-01-25,08:31:00,08:40:00,2,RGCO,Red-gartered Coot,Fulica armillata,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA3,WATERBIRD_COUNT,2023-01-25,08:31:00,08:40:00,1,WTGR,White-tufted Grebe,Rollandia rolland,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,1,CITE,Cinnamon Teal,Spatula cyanoptera,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,2,RESH,Red Shoveler,Spatula platalea,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,9,CHWI,Chiloe Wigeon,Mareca sibilatrix,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,3,YBPI,Yellow-billed Pintail,Anas georgica,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,1,LADU,Lake Duck,Oxyura vittata,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,1,RGCO,Red-gartered Coot,Fulica armillata,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,3,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,1,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,1,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,8,BASA,Baird's Sandpiper,Calidris bairdii,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,1,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA4,WATERBIRD_COUNT,2023-01-25,08:43:00,08:52:00,2,YWBL,Yellow-winged Blackbird,Agelasticus thilius,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,1,CITE,Cinnamon Teal,Spatula cyanoptera,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,3,RESH,Red Shoveler,Spatula platalea,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,28,CHWI,Chiloe Wigeon,Mareca sibilatrix,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,4,YBPI,Yellow-billed Pintail,Anas georgica,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,2,WTGR,White-tufted Grebe,Rollandia rolland,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,25,RGCO,Red-gartered Coot,Fulica armillata,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,2,WWCO,White-winged Coot,Fulica leucoptera,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,1,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,2,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,1,SEPL,Semipalmated Plover,Charadrius semipalmatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,4,BASA,Baird's Sandpiper,Calidris bairdii,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,1,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,1,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,2,HASH,Harris's Hawk,Parabuteo unicinctus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA5,WATERBIRD_COUNT,2023-01-25,08:55:00,09:13:00,1,SPTY,Spectacled Tyrant,Hymenops perspicillatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA6,WATERBIRD_COUNT,2023-01-25,09:29:00,09:41:00,65,CHWI,Chiloe Wigeon,Mareca sibilatrix,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA6,WATERBIRD_COUNT,2023-01-25,09:29:00,09:41:00,78,YBPI,Yellow-billed Pintail,Anas georgica,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA6,WATERBIRD_COUNT,2023-01-25,09:29:00,09:41:00,2,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA6,WATERBIRD_COUNT,2023-01-25,09:29:00,09:41:00,1,TUVU,Turkey Vulture,Cathartes aura,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA6,WATERBIRD_COUNT,2023-01-25,09:29:00,09:41:00,1,SPTY,Spectacled Tyrant,Hymenops perspicillatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA7,WATERBIRD_COUNT,2023-01-25,09:43:00,09:45:00,7,YBPI,Yellow-billed Pintail,Anas georgica,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA7,WATERBIRD_COUNT,2023-01-25,09:43:00,09:45:00,4,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA7,WATERBIRD_COUNT,2023-01-25,09:43:00,09:45:00,1,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA7,WATERBIRD_COUNT,2023-01-25,09:43:00,09:45:00,150,WHIM,Whimbrel,Numenius phaeopus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA7,WATERBIRD_COUNT,2023-01-25,09:43:00,09:45:00,2,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA7,WATERBIRD_COUNT,2023-01-25,09:43:00,09:45:00,1,SPTY,Spectacled Tyrant,Hymenops perspicillatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2023-01-25,09:51:00,10:01:00,8,AMOY,American Oystercatcher,Haematopus palliatus,,1,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2023-01-25,09:51:00,10:01:00,3,SEPL,Semipalmated Plover,Charadrius semipalmatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2023-01-25,09:51:00,10:01:00,13,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2023-01-25,09:51:00,10:01:00,200,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2023-01-25,09:51:00,10:01:00,21,KEGU,Kelp Gull,Larus dominicanus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2023-01-25,09:51:00,10:01:00,2,ELTE,Elegant Tern,Thalasseus elegans,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2023-01-25,10:04:00,10:11:00,55,AMOY,American Oystercatcher,Haematopus palliatus,,1,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2023-01-25,10:04:00,10:11:00,6,WHIM,Whimbrel,Numenius phaeopus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2023-01-25,10:04:00,10:11:00,16,BASA,Baird's Sandpiper,Calidris bairdii,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2023-01-25,10:04:00,10:11:00,10,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2023-01-25,10:04:00,10:11:00,6,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2023-01-25,10:04:00,10:11:00,1,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,1760,KEGU,Kelp Gull,Larus dominicanus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,3,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,9,SCTE,Snowy-crowned Tern,Sterna trudeaui,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,64,PELT,Peruvian Pelican,Pelecanus thagus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,11,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,19,WHIM,Whimbrel,Numenius phaeopus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,1,COHE,Cocoi Heron,Ardea cocoi,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,1,CHCA,Chimango Caracara,Daptrius chimango,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,42,AMOY,American Oystercatcher,Haematopus palliatus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,79,GRGU,Gray Gull,Leucophaeus modestus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,1,BUTP,Variable Hawk,Geranoaetus polyosoma,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,1,TUVU,Turkey Vulture,Cathartes aura,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,1,HUGO,Hudsonian Godwit,Limosa haemastica,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,1,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,3,LEYE,Lesser Yellowlegs,Tringa flavipes,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,6,CHFL,Chilean Flamingo,Phoenicopterus chilensis,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,5,BASA,Baird's Sandpiper,Calidris bairdii,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,36,BNST,Black-necked Stilt,Himantopus mexicanus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-01-26,14:00:00,14:50:00,7,SOLA,Southern Lapwing,Vanellus chilensis,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Bancos de arena, playas de limo y cauce fluvial poco profundo. ",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,217,KEGU,Kelp Gull,Larus dominicanus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,2,RGCO,Red-gartered Coot,Fulica armillata,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,322,BLSK,Black Skimmer,Rynchops niger,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,44,PELT,Peruvian Pelican,Pelecanus thagus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,27,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,28,WHIM,Whimbrel,Numenius phaeopus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,1,CHCA,Chimango Caracara,Daptrius chimango,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,12,AMOY,American Oystercatcher,Haematopus palliatus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,1,GRGU,Gray Gull,Leucophaeus modestus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,1,BAWS,Blue-and-white Swallow,Pygochelidon cyanoleuca,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,1,TUVU,Turkey Vulture,Cathartes aura,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,28,HUGO,Hudsonian Godwit,Limosa haemastica,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,10,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,15,LEYE,Lesser Yellowlegs,Tringa flavipes,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,5,CHFL,Chilean Flamingo,Phoenicopterus chilensis,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,2,SPTY,Spectacled Tyrant,Hymenops perspicillatus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,74,BNST,Black-necked Stilt,Himantopus mexicanus,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,64,SOLA,Southern Lapwing,Vanellus chilensis,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-01-26,15:15:00,16:10:00,6,ELTE,Elegant Tern,Thalasseus elegans,,,"Sin demasiados cambios desde el أ؛ltimo monitoreo. Islas fluviales, aguas someras, playas de limo. Orillas e islas con cierta cobertura vegetal.",,"Imbernon, Daniel",2,"Capetanopulos, Gyorgo; Diaz, Jesus",AVAILABLE Level 5
